Order ID,OrderDate,Gender,Phone,City,State,Product,Category,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Payment,Salesperson,Order Status,Customer Rating,Delivery Days,Returned,Customer Satisfaction
ORD10423,20/06/2025,Female,8025030698,Hyderabad,Telangana,Smartphone,Electronics,Consumer,Direct Sales,8,32000,8,235520,160060.43,75459.57,Cash,Divya,Pending,3,10,No,2.2
ORD10424,16/08/2026,Female,6158987731,Bangalore,Karnataka,Laptop,Electronics,Enterprise,Direct Sales,7,55000,8,354200,317112.14,37087.86,Net Banking,Suresh,Returned,2,12,Yes,3.6
ORD10425,26/10/2026,Female,8674461918,Madurai,Tamil Nadu,Tablet,Electronics,Small Business,Direct Sales,6,28000,10,151200,106720.75,44479.25,EMI,Vijay,Completed,2,5,Yes,3.4
ORD10426,14/12/2025,Male,9793200863,Mumbai,Maharashtra,Smartphone,Electronics,Small Business,Direct Sales,4,32000,10,115200,107286.64,7913.36,Net Banking,Sneha,Returned,2,10,Yes,2.8
ORD10427,13/09/2026,Female,7304174972,Trichy,Tamil Nadu,Monitor,Electronics,Corporate,Retail Store,3,18000,3,52380,36065.32,16314.68,Cash,Arun,Completed,3,5,No,4
ORD10428,17/03/2026,Male,8413691946,Kochi,Kerala,Keyboard,Accessories,Corporate,Direct Sales,1,1800,20,1440,1143.5,296.5,Debit Card,Sneha,Cancelled,1,9,No,4.7
ORD10429,25/03/2026,Other,8618451922,Madurai,Tamil Nadu,Webcam,Accessories,Consumer,Online,2,3500,15,5950,4424.71,1525.29,Cash,Priya,Pending,,2,Yes,4.7
ORD10430,12/04/2025,Female,9518268770,Pune,Maharashtra,Keyboard,Accessories,Corporate,Online,8,1800,20,11520,10676.38,843.62,Credit Card,Meena,Returned,1,4,No,3
ORD10431,01/03/2026,Male,9234996251,Hyderabad,Telangana,Webcam,Accessories,Enterprise,Retail Store,2,3500,5,6650,4965.69,1684.31,Credit Card,Vijay,Returned,4,8,No,4.8
ORD10432,13/03/2025,Female,9317315247,Hyderabad,Telangana,Smartphone,Electronics,Corporate,Direct Sales,1,32000,15,27200,26031.98,1168.02,UPI,Vijay,Completed,,11,Yes,4.7
ORD10433,29/11/2026,Other,9189861497,Kochi,Kerala,Laptop,Electronics,Small Business,Distributor,5,55000,8,253000,197032.19,55967.81,UPI,Rahul,Pending,,7,No,3.9
ORD10434,27/10/2026,Male,98765ABCDE,Madurai,Tamil Nadu,Webcam,Accessories,Small Business,Direct Sales,8,3500,15,23800,19680.08,4119.92,EMI,Karthik,Cancelled,2,2,No,3.6
ORD10435,22/09/2025,Other,6474344355,Chennai,Tamil Nadu,Keyboard,Accessories,Consumer,Distributor,1,1800,20,1440,1349.25,90.75,Debit Card,Suresh,Cancelled,1,1,Yes,3.3
ORD10436,19/08/2026,Other,7004326112,Chennai,Tamil Nadu,SSD,Storage,Small Business,Distributor,8,6500,5,49400,44507.22,4892.78,Debit Card,Anitha,Pending,,7,Yes,2.3
ORD10437,11/04/2026,Female,6351960400,Madurai,Tamil Nadu,Webcam,Accessories,Consumer,Online,4,3500,20,11200,11295.93,-95.93,Net Banking,Karthik,Returned,2,8,Yes,3.1
ORD10438,26/05/2026,Other,12345,Coimbatore,Tamil Nadu,Webcam,Accessories,Enterprise,Direct Sales,7,3500,20,19600,16740.52,2859.48,Credit Card,Karthik,Pending,4,12,No,2.4
ORD10439,30/04/2026,Other,7586269119,Kochi,Kerala,Webcam,Accessories,Consumer,Direct Sales,2,3500,15,5950,4697.24,1252.76,UPI,Priya,Cancelled,5,5,Yes,3.6
ORD10440,13/05/2026,Other,7811432415,Delhi,Delhi,Monitor,Electronics,Consumer,Distributor,5,18000,5,85500,62350.42,23149.58,Debit Card,Divya,Pending,,8,Yes,2.4
ORD10441,14/11/2025,Female,8041086767,Bangalore,Karnataka,Printer,Office Equipment,Corporate,Retail Store,1,12000,8,11040,8825.79,2214.21,Cash,Meena,Returned,,8,Yes,4.6
ORD10442,09/02/2026,,9822706303,Bangalore,Karnataka,Printer,Office Equipment,Enterprise,Distributor,7,12000,8,77280,56773.7,20506.3,EMI,Priya,Pending,,1,No,3.7
ORD10443,09/07/2026,Other,6813449059,Kochi,Kerala,Monitor,Electronics,Enterprise,Online,2,18000,3,34920,30572.65,4347.35,UPI,Suresh,Pending,1,5,Yes,2.7
ORD10444,25/11/2025,Female,9702151572,Trichy,Tamil Nadu,SSD,Storage,Consumer,Distributor,2,6500,20,10400,9724.66,675.34,Net Banking,Karthik,Returned,1,9,No,3.1
ORD10445,28/05/2025,Male,7317671115,Bangalore,Karnataka,Monitor,Electronics,Enterprise,Retail Store,2,18000,10,32400,23772.87,8627.13,UPI,Anitha,Cancelled,2,1,Yes,2.9
ORD10446,22/09/2025,Male,7029172775,Delhi,Delhi,Monitor,Electronics,Corporate,Direct Sales,3,18000,8,49680,45053.42,4626.58,Cash,Suresh,Returned,1,5,Yes,3
ORD10447,11/10/2026,Other,8517592572,Coimbatore,Tamil Nadu,Webcam,Accessories,Consumer,Retail Store,2,3500,8,6440,4388.56,2051.44,Cash,Karthik,return,5,7,No,2.3
ORD10448,22/06/2025,Other,7940217134,Mumbai,Maharashtra,Webcam,Accessories,Consumer,Online,3,3500,5,9975,7871.91,2103.09,Net Banking,Anitha,Cancelled,,3,Yes,2.2
ORD10449,26/12/2025,Other,7208222796,Pune,Maharashtra,Smartphone,Electronics,Consumer,Retail Store,5,32000,20,128000,125311.92,2688.08,EMI,Suresh,Completed,3,2,No,4.1
ORD10450,01/06/2026,Other,7122534917,Kochi,Kerala,Keyboard,Accessories,Enterprise,Distributor,5,1800,8,8280,6035.44,2244.56,Credit Card,Sneha,Cancelled,2,8,No,2
ORD10451,20/11/2026,Other,9020649096,Chennai,Tamil Nadu,Keyboard,Accessories,Enterprise,Direct Sales,8,1800,0,14400,12043.39,2356.61,Cash,Priya,Completed,5,1,No,4
ORD10452,,Female,6828889415,Coimbatore,Tamil Nadu,Printer,Office Equipment,Enterprise,Online,6,12000,8,66240,47701.79,18538.21,Credit Card,Arun,Cancelled,,12,No,2.6
ORD10453,07/01/2026,Other,9036404466,Pune,Maharashtra,SSD,Storage,Corporate,Online,4,6500,3,25220,22235.94,2984.06,Credit Card,Vijay,Completed,3,10,No,2.5
ORD10454,08/03/2025,Male,9783879461,Madurai,Tamil Nadu,Mouse,Accessories,Small Business,Retail Store,3,900,0,2700,2055.13,644.87,EMI,Arun,Cancelled,,9,No,2
ORD10455,21/02/2026,Female,8128477207,Chennai,Tamil Nadu,Tablet,Electronics,Small Business,Online,,28000,8,154560,138203.85,16356.15,EMI,Divya,Completed,3,7,No,2.9
ORD10456,26/01/2025,Male,9938464506,Mumbai,Maharashtra,Tablet,Electronics,corporate,Retail Store,6,28000,0,168000,139645.57,28354.43,Credit Card,Sneha,COMPLETE,1,11,Yes,2.1
ORD10457,21/04/2025,M,9528890285,Chennai,Tamil Nadu,Tablet,Electronics,Small Business,Retail Store,6,28000,20,134400,114256.51,20143.49,UPI,Anitha,Returned,1,11,No,3.7
ORD10458,12/12/2026,Female,6235316246,Chennai,Tamil Nadu,Monitor,Electronics,Small Business,Direct Sales,1,18000,8,16560,12513.37,4046.63,UPI,Priya,Completed,5,1,No,4.5
ORD10459,07/11/2026,Female,7993762863,Bangalore,Karnataka,Tablet,Electronics,Enterprise,Online,7,28000,3,190120,162189.97,27930.03,Debit Card,Arun,Returned,5,6,Yes,2.3
ORD10460,18/07/2025,Female,7526393650,Madurai,Tamil Nadu,Laptop,Electronics,Small business,Direct Sales,2,55000,10,99000,89040.59,9959.41,EMI,Anitha,Returned,2,4,Yes,4.4
ORD10461,30/10/2026,Other,9330728529,Hyderabad,Telangana,Laptop,Electronics,Corporate,Retail Store,5,55000,10,247500,199265.98,48234.02,Net Banking,Rahul,Cancelled,3,6,Yes,3.6
ORD10462,27/07/2026,Male,6860590754,Chennai,Tamil Nadu,Keyboard,Accessories,Corporate,Online,4,1800,10,6480,5879.55,600.45,Debit Card,Divya,Returned,,12,No,3.8
ORD10463,03/12/2025,Male,8130006033,Madurai,Tamil Nadu,Printer,Office Equipment,Corporate,Online,6,12000,10,64800,49817.63,14982.37,EMI,Divya,Pending,4,10,Yes,2.7
ORD10464,07/01/2025,Female,6128924554,Coimbatore,Tamil Nadu,Printer,Office Equipment,Consumer,Retail Store,4,12000,8,44160,31882.5,12277.5,Debit Card,Meena,Pending,,10,No,2.1
ORD10465,26/09/2025,Other,7056408479,Mumbai,Maharashtra,Laptop,Electronics,Corporate,Retail Store,4,55000,5,209000,145594.94,63405.06,UPI,Karthik,Cancelled,1,1,Yes,3.1
ORD10466,14/01/2026,Other,9431776913,Delhi,Delhi,Monitor,Electronics,Enterprise,Online,4,18000,5,68400,52523.2,15876.8,UPI,Karthik,Pending,2,4,No,4.1
ORD10467,17/02/2025,Other,7263505268,Madurai,Tamil Nadu,Printer,Office Equipment,Corporate,Distributor,7,12000,15,71400,57010.12,14389.88,Credit Card,Arun,Cancelled,2,9,No,2.6
ORD10468,23/10/2026,Other,7994012789,Trichy,Tamil Nadu,Monitor,Electronics,Corporate,Distributor,2,18000,3,34920,26714.42,8205.58,EMI,Sneha,Returned,,8,No,2.8
ORD10469,27/07/2025,Male,7314255870,Madurai,Tamil Nadu,Tablet,Electronics,Enterprise,Direct Sales,1,28000,3,27160,18835.22,8324.78,Cash,Karthik,Cancelled,3,9,Yes,2.4
ORD10470,21/08/2026,Other,7444715251,Pune,Maharashtra,Monitor,Electronics,Enterprise,Direct Sales,8,18000,10,129600,101430.43,28169.57,Net Banking,Vijay,Returned,3,8,No,2.8
ORD10471,19/03/2025,Other,8202420523,Hyderabad,Telangana,Laptop,Electronics,Consumer,Distributor,8,55000,3,426800,300849.99,125950.01,Credit Card,Priya,Completed,1,6,Yes,3.6
ORD10472,01/12/2026, Male ,9672193663,Mumbai,Maharashtra,Printer,Office Equipment,Small Business,Online,6,12000,5,68400,49870.93,18529.07,Debit Card,Rahul,Cancelled,4,7,Yes,3.4
ORD10473,03/08/2025,Other,9375735416,Hyderabad,Telangana,Webcam,Accessories,Enterprise,Direct Sales,7,3500,3,23765,16524.33,7240.67,Debit Card,Priya,Cancelled,2,7,No,2.6
ORD10474,12/05/2025,Female,9480647434,Kochi,Kerala,Smartphone,Electronics,Small Business,Distributor,1,32000,5,30400,20907.14,9492.86,Credit Card,Vijay,Returned,,7,No,3
ORD10475,05/12/2025,Other,8464790373,chennai,Tamil Nadu,Laptop,Electronics,Enterprise,Direct Sales,1,55000,3,53350,36128.72,17221.28,Credit Card,Vijay,Completed,5,7,Yes,3.4
ORD10476,06/04/2025,Male,6137693023,Madurai,Tamil Nadu,Printer,Office Equipment,Enterprise,Online,8,12000,15,81600,80134.9,1465.1,Credit Card,Divya,Completed,4,5,Yes,2.7
ORD10477,12/01/2025,Female,6674462136,Bangalore,Karnataka,Webcam,Accessories,Consumer,Retail Store,8,3500,0,28000,19837.34,8162.66,Cash,Vijay,Returned,,2,No,4.9
ORD10478,28/12/2026,Other,8469998667,Hyderabad,Telangana,Mouse,Accessories,Small Business,Retail Store,4,900,5,3420,2605.42,814.58,Cash,Meena,Cancelled,2,1,Yes,3.3
ORD10479,06/08/2026,male,6167867877,Madurai,Tamil Nadu,Tablet,Electronics,Consumer,Distributor,4,28000,10,100800,78280.6,22519.4,EMI,Meena,Cancelled,,12,No,3.2
ORD10480,19/03/2026,Other,8442183999,Coimbatore,Tamil Nadu,Keyboard,Accessories,Consumer,Direct Sales,4,1800,3,6984,6019.14,964.86,EMI,Arun,Pending,2,5,No,4
ORD10481,21/07/2026,Male,8166359357,Mumbai,Maharashtra,Monitor,Electronics,Small Business,Direct Sales,8,18000,8,132480,123576.99,8903.01,Net Banking,Karthik,Cancelled,2,9,Yes,3.4
ORD10482,19/07/2025,Female,6492558512,Trichy,Tamil Nadu,Monitor,Electronics,Corporate,Distributor,7,18000,5,119700,100677.75,19022.25,EMI,Meena,Returned,4,2,Yes,3.6
ORD10483,15/06/2025,Male,6761225433,Trichy,Tamil Nadu,Mouse,Accessories,Small Business,Online,3,900,8,2484,2205.64,278.36,Cash,Vijay,Pending,1,11,Yes,4
ORD10484,05/02/2025,Female,8992485680,Trichy,Tamil Nadu,Keyboard,Accessories,Consumer,Online,6,1800,3,10476,7257.61,3218.39,Net Banking,Rahul,Returned,1,10,Yes,2.1
ORD10485,24/07/2025,Male,6062534560,Mumbai,Maharashtra,Tablet,Electronics,Small Business,Retail Store,4,28000,5,106400,93867.37,12532.63,EMI,Priya,Pending,1,11,Yes,4.2
ORD10486,30/07/2026,Male,8326595173,Coimbatore,Tamil Nadu,Laptop,Electronics,Enterprise,Direct Sales,2,55000,20,88000,76836.53,11163.47,UPI,Divya,Pending,1,6,No,2.5
ORD10487,14/08/2025,Other,8679670450,Delhi,Delhi,Tablet,Electronics,Small Business,Online,1,28000,8,25760,18789.8,6970.2,UPI,Divya,Returned,3,10,No,4.9
ORD10488,07/09/2026,Other,9970926592,Kochi,Kerala,Monitor,Electronics,Corporate,Distributor,3,18000,5,51300,45909.09,5390.91,Credit Card,Sneha,Returned,1,6,Yes,3.8
ORD10489,27/08/2025,Male,6091110776,Trichy,Tamil Nadu,SSD,Storage,Consumer,Distributor,7,6500,10,40950,35205.26,5744.74,Credit Card,Vijay,Pending,5,2,Yes,2.4
ORD10490,20/10/2026,Female,9175078754,Pune,Maharashtra,Smartphone,Electronics,Small Business,Retail Store,4,32000,3,124160,90902.98,33257.02,Debit Card,Sneha,Completed,5,7,No,4.3
ORD10491,25/02/2025,Other,9748242784,Delhi,Delhi,Mouse,Accessories,Enterprise,Distributor,6,900,3,5238,3614.74,1623.26,Credit Card,Meena,Completed,1,8,Yes,4.9
ORD10492,30/08/2026,Other,6335714030,Hyderabad,Telangana,Laptop,Electronics,Enterprise,Direct Sales,4,55000,3,213400,141244.9,72155.1,Debit Card,Karthik, Cancelled ,2,7,Yes,3.8
ORD10493,08/05/2026,Female,6720549656,Pune,Maharashtra,Headset,Accessories,Enterprise,Direct Sales,8,2200,15,14960,11762.72,3197.28,Net Banking,Suresh,Returned,2,8,Yes,4.3
ORD10494,21/07/2026,Female,7991366906,Bangalore,Karnataka,Tablet,Electronics,Small Business,Direct Sales,5,28000,10,126000,104849.84,21150.16,Debit Card,Vijay,Returned,1,6,Yes,4.1
ORD10495,28/05/2026,Female,7737551584,Hyderabad,Telangana,Mouse,Accessories,Enterprise,Direct Sales,4,900,0,3600,2243.09,1356.91,EMI,Sneha,Returned,4,5,Yes,3.2
ORD10496,23/03/2026,Other,9045683582,Bangalore,Karnataka,Laptop,Electronics,Enterprise,Distributor,7,55000,10,346500,253702.28,92797.72,EMI,Arun,Returned,4,12,Yes,2.7
ORD10497,01/06/2025,Other,6632938114,Delhi,Delhi,Laptop,Electronics,Small Business,Retail Store,1,55000,15,46750,42886.92,3863.08,Cash,Anitha,Pending,1,2,Yes,3.9
ORD10498,10/03/2026,Other,7298023144,Coimbatore,Tamil Nadu,Tablet,Electronics,Enterprise,Distributor,2,28000,10,50400,46949.72,3450.28,EMI,Vijay,Completed,1,11,No,4.4
ORD10499,22/06/2025,Male,9323203607,Mumbai,Maharashtra,Headset,Accessories,Enterprise,Direct Sales,7,2200,15,13090,10686.74,2403.26,EMI,Rahul,Returned,2,3,No,2.6
ORD10500,23/04/2025,Male,,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Retail Store,8,1800,3,13968,10665.03,3302.97,Credit Card,Rahul,Returned,4,11,Yes,4.6
ORD10501,11/10/2025,Other,7008372962,Bangalore,Karnataka,Keyboard,Accessories,Enterprise,Direct Sales,5,1800,0,9000,6395.89,2604.11,EMI,Priya,Completed,1,5,Yes,4
ORD10502,20/01/2026,Female,8032515029,Bangalore,Karnataka,Laptop,Electronics,Small Business,Direct Sales,4,55000,10,198000,178206.33,19793.67,Debit Card,Sneha,Cancelled,3,4,No,4
ORD10503,13/04/2025,Other,9588106555,Madurai,Tamil Nadu,Tablet,Electronics,Corporate,Online,1,28000,5,26600,23227.08,3372.92,Cash,Priya,Cancelled,,4,No,3.4
ORD10504,16/10/2026,Male,9468434391,Kochi,Kerala,Smartphone,Electronics,Small Business,Direct Sales,7,32000,15,190400,148983.38,41416.62,Credit Card,Anitha,Returned,4,12,Yes,3
ORD10505,31/12/2026,Other,8167397784,Bangalore,Karnataka,Smartphone,Electronics,Consumer,Retail Store,7,32000,5,212800,171521.66,41278.34,Net Banking,Priya,Cancelled,,9,No,2.5
ORD10506,07/09/2025,Male,7867852958,Bangalore,Karnataka,Smartphone,Electronics,Consumer,Retail Store,8,32000,15,217600,191938.64,25661.36,Debit Card,Vijay,Cancelled,2,12,No,4
ORD10507,07/12/2025,Male,98765ABCDE,Hyderabad,Telangana,Monitor,Electronics,Small Business,Direct Sales,8,18000,0,144000,116773.88,27226.12,EMI,Vijay,Returned,2,4,No,2.3
ORD10508,12/07/2025,Female,6547253832,Bangalore,Karnataka,Monitor,Electronics,Small Business,Direct Sales,2,18000,5,34200,28718.62,5481.38,Cash,Arun,Cancelled,1,10,Yes,4.5
ORD10509,10/05/2025,Other,6954090737, CHENNAI ,Delhi,Tablet,Electronics,Consumer,Direct Sales,6,28000,20,134400,131549.46,2850.54,UPI,Suresh,Returned,3,3,No,4.5
ORD10510,13/11/2026,Female,7326678587,Trichy,Tamil Nadu,Smartphone,Electronics,Consumer,Distributor,3,32000,10,86400,66049.37,20350.63,EMI,Anitha,Returned,,4,No,2.9
ORD10511,04/08/2025,Male,9679836917,Chennai,Tamil Nadu,Tablet,Electronics,Enterprise,Direct Sales,6,28000,3,162960,137540.31,25419.69,Debit Card,Karthik,Completed,5,7,No,3.3
ORD10512,17/10/2025,Other,9677575264,Delhi,Delhi,Smartphone,Electronics,Enterprise,Online,7,32000,8,206080,142741.22,63338.78,Credit Card,Sneha,Completed,,5,No,4
ORD10513,29/05/2025,Other,8797045905,Hyderabad,Telangana,SSD,Storage,Consumer,Distributor,8,6500,15,44200,38260.87,5939.13,EMI,Anitha,Completed,,3,No,4.9
ORD10514,01/05/2026,Other,8792148803, CHENNAI ,Telangana,Tablet,Electronics,Small Business,Direct Sales,1,28000,0,,19749.52,8250.48,Credit Card,Vijay,Pending,1,2,Yes,3.2
ORD10515,10/12/2026,Female,9714699115,Madurai,Tamil Nadu,Headset,Accessories,Enterprise,Distributor,3,2200,15,5610,5272.4,337.6,EMI,Meena,Cancelled,,2,Yes,2.2
ORD10516,10/08/2026,Other,6777803949,Kochi,Kerala,Smartphone,Electronics,Corporate ,Direct Sales,4,32000,0,128000,97388.05,30611.95,EMI,Vijay,Cancelled,5,3,Yes,3
ORD10517,08/02/2026,Female,6274584412,Hyderabad,Telangana,Webcam,Accessories,Small business,Retail Store,7,3500,20,19600,19310.36,289.64,EMI,Priya,Pending,5,12,Yes,2
ORD10518,31/07/2025,Other,7102777869,Delhi,Delhi,Smartphone,Electronics,Consumer,Online,2,32000,0,64000,41658.61,22341.39,UPI,Suresh,Cancelled,3,9,Yes,3.3
ORD10519,16/06/2026,Female,6600672836,Mumbai,Maharashtra,Laptop,Electronics,Enterprise,Distributor,5,55000,0,275000,232950.16,42049.84,Cash,Sneha,Pending,,2,Yes,2.7
ORD10520,18/05/2025,Other,7542173127,Hyderabad,Telangana,Mouse,Accessories,Small Business,Retail Store,5,900,20,3600,3689.24,-89.24,EMI,Anitha,Returned,1,9,No,2.8
ORD10521,24/11/2026,Other,6875155003,Coimbatore,Tamil Nadu,Keyboard,Accessories,Consumer,Distributor,8,1800,0,14400,12193.02,2206.98,EMI,Divya,Cancelled,5,11,Yes,3.3
ORD10522,11/09/2026,Male,8282647005,Delhi,Delhi,Keyboard,Accessories,Consumer,Direct Sales,7,1800,8,11592,7890.35,3701.65,UPI,Sneha,Completed,3,6,No,2.4
ORD10523,16/08/2025,Male,8261195798,Pune,Maharashtra,Mouse,Accessories,Small Business,Direct Sales,1,900,0,900,639.47,260.53,UPI,Suresh,Cancelled,,10,No,3.7
ORD10524,03/02/2026,Other,8553860456,Bangalore,Karnataka,SSD,Storage,Enterprise,Direct Sales,,6500,3,6305,4526.07,1778.93,Cash,Karthik,Cancelled,1,11,Yes,4
ORD10525,17/10/2026,Other,8614359424,Coimbatore,Tamil Nadu,Keyboard,Accessories,Enterprise,Direct Sales,5,1800,0,9000,7563.83,1436.17,Credit Card,Meena,Cancelled,4,9,No,2.8
ORD10526,31/03/2025,Male,8725915610,Kochi,Kerala,Tablet,Electronics,Consumer,Online,4,28000,5,106400,86525.88,19874.12,EMI,Divya,Completed,2,10,Yes,2.3
ORD10527,11/03/2026,Female,8138057075,Kochi,Kerala,Headset,Accessories,Consumer,Direct Sales,8,2200,20,14080,14605.27,-525.27,UPI,Anitha,Pending,,1,No,4.1
ORD10528,22/06/2025,,6322648158,Mumbai,Maharashtra,Printer,Office Equipment,Small Business,Retail Store,1,12000,10,10800,8732.12,2067.88,Cash,Sneha,Completed,4,8,No,2.5
ORD10529,01/05/2025,Female,7137095986,Delhi,Delhi,Monitor,Electronics,Corporate,Online,4,18000,20,57600,53955.99,3644.01,EMI,Anitha,Returned,2,5,Yes,4.8
ORD10530,17/04/2026,Male,6022138032,Trichy,Tamil Nadu,SSD,Storage,Small Business,Retail Store,1,6500,5,6175,4039.19,2135.81,Net Banking,Sneha,Completed,1,7,No,2.6
ORD10531,15/05/2026,Male,8021635448,Kochi,Kerala,Webcam,Accessories,Enterprise,Distributor,3,3500,8,9660,6822.08,2837.92,Debit Card,Sneha,Returned,2,9,No,2.3
ORD10532,21/03/2026,Male,6814184372,Trichy,Tamil Nadu,Smartphone,Electronics,Small Business,Online,3,32000,3,93120,67670.12,25449.88,Credit Card,Vijay,Returned,,6,Yes,2.5
ORD10533,18/07/2026,Female,9225906560,Trichy,Tamil Nadu,Mouse,Accessories,Enterprise,Direct Sales,5,900,0,4500,3244.78,1255.22,Credit Card,Priya,Completed,1,3,Yes,3
ORD10534,16/03/2026,Female,8062413300,Mumbai,Maharashtra,Laptop,Electronics,Small Business,Distributor,1,55000,15,46750,45053.83,1696.17,Net Banking,Priya,Returned,2,10,Yes,4.2
ORD10535,27/09/2025,Male,8035354181,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Retail Store,5,1800,20,7200,5828.44,1371.56,Credit Card,Anitha,Pending,2,2,Yes,3.2
ORD10536,24/07/2025,Female,8254734062,Mumbai,Maharashtra,Headset,Accessories,Small Business,Retail Store,3,2200,8,6072,4119.98,1952.02,Credit Card,Sneha,Returned,4,1,No,3.9
ORD10537,26/12/2025,Female,9844452015,Bangalore,Karnataka,Headset,Accessories,Consumer,Retail Store,5,2200,5,10450,7560.67,2889.33,UPI,Arun,Completed,,12,No,2.6
ORD10538,19/05/2026,Male,6416127433,Pune,Maharashtra,Smartphone,Electronics,Consumer,Retail Store,2,32000,8,58880,42519.14,16360.86,Debit Card,Sneha,Cancelled,,10,No,2.7
ORD10539,14/05/2025,Male,6176260874,Mumbai,Maharashtra,Headset,Accessories,Corporate,Retail Store,7,2200,0,15400,12827.07,2572.93,EMI,Meena,Completed,1,9,No,2.9
ORD10540,05/03/2026,Other,7491811929,Mumbai,Maharashtra,Smartphone,Electronics,Small Business,Direct Sales,3,32000,0,96000,62465.25,33534.75,EMI,Priya,completed,1,8,No,3.6
ORD10541,13/05/2025,Male,9411880703,Chennai,Tamil Nadu,Webcam,Accessories,Corporate,Direct Sales,3,3500,10,9450,7200.85,2249.15,Net Banking,Suresh,Completed,2,8,No,3.7
ORD10542,13/06/2025,Other,6038059076, CHENNAI ,Tamil Nadu,Tablet,Electronics,Enterprise,Distributor,5,28000,3,135800,92984.63,42815.37,Debit Card,Divya,Cancelled,,5,Yes,2.5
ORD10543,01/06/2025,Male,8759143335,Kochi,Kerala,Laptop,Electronics,Corporate,Retail Store,4,55000,5,209000,138463.99,70536.01,Cash,Priya,Completed,,6,No,3
ORD10544,29/10/2025,Female,6941798683,Pune,Maharashtra,Webcam,Accessories,Small Business,Retail Store,3,3500,8,9660,8773.81,886.19,Debit Card,Arun,Completed,,12,No,4.8
ORD10545,29/11/2025,Other,9469186626,Madurai,Tamil Nadu,Headset,Accessories,Enterprise,Retail Store,4,2200,20,7040,6389.89,650.11,Net Banking,Divya,Returned,3,3,No,2.3
ORD10546,13/07/2025,Other,7211370833,Trichy,Tamil Nadu,Keyboard,Accessories,Consumer,Distributor,3,1800,20,,4465.61,-145.61,Credit Card,Karthik,Returned,,10,Yes,2.2
ORD10547,17/02/2026,Male,9121430303,Coimbatore,Tamil Nadu,Monitor,Electronics,Consumer,Online,4,18000,8,66240,60349.78,5890.22,Net Banking,Vijay,Completed,1,1,Yes,2.4
ORD10548,10/01/2025,Other,6364922725,Pune,Maharashtra,Monitor,Electronics,Corporate,Retail Store,3,18000,15,,41251.3,4648.7,Net Banking,Anitha,Returned,2,5,No,3.4
ORD10549,22/01/2025,Female,6440518015,Chennai,Tamil Nadu,Mouse,Accessories,Enterprise,Retail Store,5,900,15,3825,3377.1,447.9,UPI,Divya,Completed,2,7,No,2.4
ORD10550,26/04/2025,Male,6436953872,Mumbai,Maharashtra,Headset,Accessories,Small Business,Distributor,7,2200,15,13090,12816.09,273.91,UPI,Anitha,Cancelled,1,6,Yes,4.7
ORD10551,07/09/2026,Male,9835910672,Hyderabad,Telangana,SSD,Storage,corporate,Distributor,3,6500,8,17940,14572.65,3367.35,Debit Card,Priya,Cancelled,4,11,No,4.8
ORD10552,24/11/2025,Other,9422447856,Chennai,Tamil Nadu,Monitor,Electronics,Enterprise,Online,3,18000,20,43200,41979.87,1220.13,UPI,Anitha,Returned,,5,Yes,2.3
ORD10553,11/03/2026,Other,9408063373,Hyderabad,Telangana,Keyboard,Accessories,Small Business,Retail Store,7,1800,5,11970,8777.61,3192.39,EMI,Divya,Returned,4,9,No,3.6
ORD10554,08/03/2026, Male ,6374736832,Kochi,Kerala,Smartphone,Electronics,Corporate,Distributor,4,32000,8,117760,81928.74,35831.26,UPI,Divya,Completed,3,9,No,4.9
ORD10555,23/05/2025,Other,9921107182,Chennai,Tamil Nadu,Monitor,Electronics,Enterprise,Retail Store,6,18000,5,102600,88959.64,13640.36,Credit Card,Divya,Completed,,3,Yes,4.9
ORD10556,16/01/2026,Other,8497983389,Coimbatore,Tamil Nadu,Keyboard,Accessories,Consumer,Direct Sales,1,1800,15,1530,1532.84,-2.84,Cash,Karthik,Completed,,6,Yes,2.2
ORD10557,27/04/2026,Other,7286375772,Chennai,Tamil Nadu,Monitor,Electronics,Enterprise,Direct Sales,7,18000,3,122220,101266.23,20953.77,EMI,Sneha,Returned,,12,Yes,2.9
ORD10558,31/05/2026,Female,8920163483,Chennai,Tamil Nadu,Keyboard,Accessories,Enterprise,Distributor,1,1800,10,1620,1440.49,179.51,Cash,Suresh,Cancelled,,4,No,4.8
ORD10559,15/02/2026,Female,6788958738,Bangalore,Karnataka,Headset,Accessories,Consumer,Direct Sales,7,2200,3,14938,12294.63,2643.37,Net Banking,Sneha,Returned,4,3,Yes,4.4
ORD10560,07/01/2026,Male,7212069537,Mumbai,Maharashtra,Tablet,Electronics,Corporate,Online,5,28000,0,140000,90307.84,49692.16,UPI,Divya,Completed,,4,Yes,3.9
ORD10561,02/08/2026,Male,6206368479,Mumbai,Maharashtra,Laptop,Electronics,Small Business,Online,5,55000,0,275000,234959.77,40040.23,Debit Card,Arun,Cancelled,3,7,Yes,2.9
ORD10562,06/12/2025,Male,8156834290,Delhi,Delhi,Tablet,Electronics,Corporate,Online,3,28000,15,71400,65681.68,5718.32,Cash,Vijay,Returned,5,1,No,2.5
